NOM_POBLAD,hosp_in_10km
CRINGA,0
ZIZO,0
SANTA MARIA I,0
CERRO BOTIJA,0
HUERTA VIEJA,0
QUILKO,0
VILLA JARDIN AYLLAN,0
YACANHUANA,0
PUMAHUASI,0
AVICOLA SAN CIRILO DE LOMA NEGRA - 01,0
POYUNGO,0
CERRO BLANCO,0
SHIQUE,0
MAYTA CAPAC,0
SAN JAVIER,0
GRANJA CARRIZAL (LOS CARRIZALES)),0
JACAO,0
COPIQUE,0
BEQUETETE,0
SAN JAVIER BAJO,0
CHACRA BLANCA,0
DOÑA JAVIERA,0
EL AGRONOMO,0
SANTA CECILIA,0
HUAYO CHICO,0
POZO BLANCO,0
ANTARANA,0
CERRO COLORADO,0
COLLATE,0
LOS TILOS,0
EL PROGRESO,0
EL SOL,0
CASQUENISHO,0
ASENTAMIENTO HUMANO 15 DE ENERO,0
NARANJAL,0
TAJARA,0
COOPERATIVA AGRARIA,0
SAN BARTOLITO,0
PARSAY,0
COCOROCHO,0
SIÑAS,0
FUNDO SAN PEDRO,0
PAPA LEON XIII,0
PURCA,0
COMULLACTA,0
CHAYARA,0
PLAYA PUERTO BELLO,0
ANTACOCHA,0
PLAYA ACANTILADO,0
HUAYLLURA,0
PLAYA MINKA MAR,0
PUCRO,0
POSEIDON - LOBO VARADO,0
ORCUTE,0
ALVATROZ II,0
VISCACHITA,0
GRANJA SANTA ELENA,0
ÑAUPAHUASI,0
LA PATITA,0
ESCALERA,0
CUYRURA,0
LACUMAR,0
HUACHMOÑE,0
HUAYLLAPAMPA,0
CAMARA,0
SAN CAYETANO,0
COTO,0
ANYAYO,0
AVILLA,0
SAN PEDRO,0
CHIQUENSA,0
HUAYMANTA,0
HUAMUCALLA,0
LOS PELICANOS,0
LLANTARQUE,0
COCHICO,0
ACUPUGRO,0
ACHIN,0
MARANGALLA,0
HALCACHA,0
ILLUYA,0
LLANTACO,0
CALLAHUASI,0
TINGO HUANTAN,0
CHIQUIA,0
TURINCANCHI,0
EL TORO (PAMPA LA QUINUA),0
SEÑOR DE HUANCAS (LOS CHANCAS),0
QUINUACANTA,0
LOS CEJALES,0
SANTA FE,0
PLUSBAC,0
DON BRUNO,0
SAN MIGUEL ARCANGEL,0
CURMAYNO,0
ALLAHUAY ASADUNAR,0
MITO,0
GRANJA 5,0
TATIENGA,0
LAS TORRES SANTA FE,0
AGNO,0
TRES CRUCES,0
MATANGUIA,0
QUISPALCO,0
JUCHAMPI (VILMA),0
GRANJA 07,0
LALEN,0
CUSIPUNCO,0
CONCA,0
TAYNUYA,0
GRANJA 4,0
MOLINO CHICO,0
GRANJA 47,0
PACHATIN (OTUQUE),0
GRANJA 44,0
PEÑA BLANCA,0
CHURA,0
MALACTO,0
ALTO HUASCACHO,0
HUANLA GRANDE,0
PAMPA BLANCA,0
HUACAYPUNA,0
URAN,0
AGRICULTORES Y GANADEROS,0
ANTALLANA,0
MOLINO ALTO,0
AVICOLA SAN CIRILO DE LOMA NEGRA - 03,0
ESQUINA PRIETO,0
ÑACASPUNCO,0
YANAPCHACAN,0
PATA PATA,0
QUINCHIHUAY,0
PAMPA CHICCHIA,0
JUGA JUGA,0
CHATACANCHIHUYQUI,0
PEDREGAL,0
SARITA COLONIA,0
TARITA,0
USHMA,0
LA PERLA,0
AJARHUAYQUI,0
ESCOMARCA,0
CHICAYACU,0
OPACURO,0
PUTACA,0
CASCAJAL,0
SANTA ROSA DE MAL PASO,0
SAQUINANGA,0
PUQUIO,0
ANGALASA,0
CUESTA BLANCA,0
SIMUCHA,0
SUNCHURI,0
ATINCULLA,0
CHATAYQUE,0
AZUCARA,0
CONICHA,0
HUASUCARA,0
LLANCAYA,0
HUAYHUACANCHA,0
CHIPA CHIPA,0
KINANGUIA,0
LETICIA,0
CORNAYA,0
LUMAGUIRE,0
MATARACHE,0
MACSA,0
PAMPA FLORES,0
CANTUSHA,0
MANCHAY ALTO LOTE B,0
CASINCHE,0
TALIAZA,0
MALANCHE,0
AUYOS,0
SANGALLAYA,0
AZULCOCHA,0
GUAMOYA,0
LLINLLI,0
HUAJUTA,0
WASELLUMA,0
MURGO,0
PUEBLO VIEJO,0
ANTARAJRA,0
TRES QUEBRADAS,0
CHUCUMARCA,0
CHAUCANSA,0
PICHEQUE,0
SHACSHUNA,0
INVASION CEMENTERIO,0
SHAJA,0
TAMBO INGA,0
GUIRMANCHI,0
QUILLOTA,0
JINGUIRE,0
AUSHIQUE,0
AYSHA PAMPA,0
MANZANO,0
LLOLLUN,0
SAN LORENZO DE QUINTI,0
SAHUACHILE,0
MACACHAYA,0
NEGRITILLO,0
SALMACANCHA,0
SINCOCAYA,0
PAMPA TINAJA,0
CHACUAYQUI,0
PALCAMAYO,0
CHIGUA-CHIGUA,0
CHICLLA QUEBRADA,0
SAN JOSE DE LOS CHORRILLOS,0
YAMBRACA,0
CANTACA,0
ACERGUA,0
LUNAMAZA,0
SAN PEDRO,0
SAUSICHA,0
PAMPA PUQUIO,0
PIEDRA PURISIMA,0
CHAUCHIPA,0
HUAYQUIGOSA,0
COCHANCHE,0
YANAHUACO,0
CUILDA,0
LICHIJAIQUI,0
COYA,0
ACOPONCO,0
TOTURA,0
CHACRALANGA,0
TALQUICHE,0
ACOPICHA,0
HUASCACHA,0
MAJASHILE,0
MARAN NICHE,0
SAN MIGUEL DE LAYA,0
ANGARA,0
YANAYANTE,0
CHICRE,0
ABASHUAYQUE,0
SAN JUAN DE TANTARANCHE,0
SAN MARTIN DE ORCOCOTO,0
SAN FRANCISCO DE BORJA,0
SACSACOTO,0
ROMICHACA,0
HUCURWAYQUI,0
PEÑAMANA,0
MARCA COTO,0
HUALAGAYA,0
MAYARI,0
PICHAUCALLA,0
HUANAHUANA,0
OLLADA,0
PANQUILE,0
AYLLAPUQUIO,0
LINDERO,0
MARHUACA,0
HUANCANANA,0
RANCHO LOS TUNARES,0
HUANCAYANCHE,0
PACACHANCHE,0
TUNSUCANCHA,0
CORPATAZA,0
TAYAHUAYQUE,0
PUENTE,0
QUINTONAYA,0
OSAHUAYQUE,0
CHICCHICA,0
SAHUASAHUA,0
INGOLAYA,0
ESPIRITU SANTO,0
CHUPAHUARA,0
TALQUINE,0
SAN ANTONIO,0
CRUZ ALTA,0
CHAQUICHA,0
CUSIPAMPA LLAMBILLA,0
SANTIAGO DE ANCHUCAYA,0
HUAYLLA,0
JULLACHI,0
COCHICA,0
YURASCHANCA,0
PISCALA,0
ANTANGA,0
MILLGUA,0
SAYHUANCA,0
SHICACA,0
PEÑA ALTO,0
HUAYLLANCANCHA,0
MESA REDONDA,0
SANTA ANA,0
PALLACANCHA,0
LACTASHICA,0
ANGO POCULLO,0
OCLLAJ,0
HUAQUICRUME,0
POMACHE,0
OCSHA,0
PUCLLAHUASHI,0
YACUPIANA,0
PACASHUAYQUE,0
YASCANCHA,0
ANDAYACHE,0
LEON MACHAY,0
AGUAQUIRE,0
HUACARCO,0
TARACHE,0
SANTA ANITA - LOS FICUS,0
DOS RIOS SUNICANCHA,0
ORCORURE,0
SANTA CATALINA,0
CARHUAPAMPA DE PARIAC,0
CHILLACO,0
SANTA ROSA DE CHONTAY (CHONTAY),0
SHAMAÑA,0
BARRIO OBRERO INDUSTRIAL,0
SIERRA MORENO,0
CHACRALTA,0
RUCUTUPE,0
ACOPAMPA,0
FRAYLER,0
PARCA BAJA,0
PARCA (SANTA CRUZ DE PARCA ALTA),0
CASHAPATA,0
SANTA ROSA DE PUCSHAMA,0
HUAQUISCANCHA,0
SANTA ROSA DE CHUNE,0
SHURURA,0
SEXULA,0
CAMPARARUME,0
TAPICARA,0
ANYAHUASI,0
SICICAYA,0
CARRETERA CENTRAL,0
SANTA ROSA DE PALLE,0
MORALLA,0
RESIDENCIAL SANTA LUCIA,0
JICAMARCA ANEXO 2,0
MARCAHUAY,0
CALLCA,0
CHOCNA PATA,0
ANTAHUACA,0
ROMA ALTA,0
ROMA BAJA,0
SANTA CRUZ DE UCROS,0
SAN JOSE DE PALLE VIEJO,0
ASOCIACION SANTA INES,0
CUTUCANCHA,0
LA MINA AGUADA SALADA,0
SANTA INES PARCELA,0
AGROPECUARIO VALLE EL CHILLON,0
HUILLAMARCA,0
SAN JUAN DE LANCA,0
RANGRA,0
JICAMARCA ANEXO 21,0
SALPIN,0
EX FUNDO SANTA INES,0
COCHOMA,0
VETANCIO,0
CAMINO REAL,0
HIPILLINA,0
SHOGLAPATA,0
LAS ANIMAS,0
REPOSO,0
SAN PEDRO DE CARABAYLLO,0
LA MINA EL BETON,0
LACHA CANCHA,0
COMPAÑIA MINERA PACOCOCHA,0
LUCMASECA,0
CHACRA GRANDE,0
CHURUNCANCHA,0
SAN FERNANDO DE CARABAYLLO,0
CUNCAÑI,0
MACON,0
GRANJA CARABAYLLO,0
VISTA HERMOSA,0
CERRO CAÑON,0
EL SABROSO DE JOSE CARLOS MARIATEGUI,0
CARHUACAYAN,0
JOSE CARLOS MARIATEGUI,0
ULPO,0
COPACABANA,0
SAN MATEO DE OTAO,0
LA MANZANA,0
HUAYCA,0
NARANJITO,0
HUACAPUNE,0
PURUNHUASI,0
EX FUNDO MARIATEGUI,0
LA CRUZ (11 AMIGOS),0
CALLAHUINCO,0
TORRES DE COPACABANA,0
POMAYONA,0
BELLO HORIZONTE,0
FUNDO PAMPA LIBRE,0
SAN FERNANDO DE COPACABANA,0
EL HUECO,0
FUNDO CUADROS,0
SANTIAGO DE PUNCHAUCA,0
EL TREBOL,0
CUCHICORRAL,0
CACHER,0
TABLADA LA VIRGEN,0
ALLCARANGRA,0
CAMPAMENTO MINERO MILLOTINGO,0
DON LUIS,0
SANTA ELENA,0
CARMELITO,0
PITURANGA,0
SAN JUAN DE ALLAUCA,0
CERRO PUQUIO,0
SIPAN PERU,0
SAN GERONIMO DE PUÑAN (SAN JERONIMO),0
SAN MIGUEL DE VISO,0
EL ROSARIO,0
SAN JOSE DE PARAC,0
HUARANGAL,0
MANCAN,0
SAN JUAN DE MAYHUAY,0
HUAYCOLORO,0
VIQUIL,0
PARAISO,0
SANTA MARGARITA - MOLINOS,0
HUACHUNYA,0
QUIÑIHUA,0
SAN ANTONIO DE CUMPE,0
LUCHOMARCO,0
RIO SECO,0
BADO,0
OCATARA,0
LA MINA HUAYCOLORO,0
SHOCOCHA,0
ESTANCIA ISCUTACAHA,0
SAN JOSE DE BADO,0
ESTANCIA PULULLO,0
MAYOC,0
LA MINA LAJAS,0
PAMPA HUASI,0
LA MINA TIERRA AMARILLA,0
ESTANCIA TUNSHOCANCHA,0
SAN PEDRO DE CASTA,0
SAN MATEO,0
LA MINA LA LOMADA,0
OLFA,0
HUAYRUMA,0
CHAQUEIHUARQUI,0
ALTILLO,0
CANCAPUCRO,0
LA CALERA,0
ASULCOCHA,0
LA CALICHERA,0
MIRAFLORES NORTE,0
HURUTUHUANCA,0
KIUCHA BELLAVISTA,0
LOS LAURELES DEL NORTE,0
AUQUIPUQUIO BELLAVISTA,0
NUEVA ESPERANZA,0
BELLAVISTA,0
QUISHA,0
CULLHUANCA,0
EX HACIENDA CHANCAYLLO,0
PAMPAS LOS HUACOS,0
SOSPUERO,0
CONGUY,0
PANCHALA HUACA,0
YANAME,0
EL TREBOL,0
PANCHO,0
POCROCOCHA,0
CONDRO HUINCO,0
ORCON,0
AGO,0
PUENTE VERDE,0
EL SOLAR,0
CUSHE CHICO,0
SAN PEDRO,0
LOS LAURELES,0
LOS ALAMOS,0
ESTRELLA DE LA MAÑANA,0
LAS DELICIAS,0
SAN JOSE VIEJO,0
CONCHACHAS,0
PUMACHAQUI,0
AYASURA,0
4 DE JUNIO,0
PROVIDENCIA,0
SANTA ROSA DE TAMBO,0
SAN ANTONIO,0
SANTISIMA CRUZ DE SACACHISPAS,0
CHACRA GRANDE (SANTA ROSA),0
IJADERO,0
GARCIA ALONZO,0
PANCHO CORRAL,0
PACHACAMA,0
CACHACHO BAJO,0
ASCASHGUAGANAN,0
CHINCHICAY,0
CHUCURHUAMAN,0
ANTAMACA,0
TUCTO,0
RACRAY,0
TURMANQUIA,0
LAS CASUARINAS,0
QUIULACOCHA,0
GRANJA CIGUEÑA,0
BARROPATA,0
CAPRACANCHA,0
EL TRES (HUAYAN CHICO),0
HUILLCA,0
HUAYTARA,0
ESPERANZA ALTA (LA VIRGEN),0
EL HATILLO,0
HIRGUA,0
AGENE,0
CHUAQUE,0
PARAJE TRANQUERA,0
SIPAYA,0
RUCUMA,0
ARAPA VALENTIN,0
LLAMALQUE,0
CAPILLAYOC,0
CABUYAL BAJO (SECCION GRANADOS),0
HUACHULLANE,0
MUCHACANCHA,0
SAN MARTIN,0
QUILLAYCANCHA,0
OLLORO,0
EL PROGRESO (CABUYAL),0
HUALGAYANE,0
PINCHI,0
LANCANA,0
SHALA SHALA,0
HUALGAGAYAN,0
CALLACOTO,0
ESPERANZA CENTRAL,0
LA BANDA,0
BUENOS AIRES,0
UCLE,0
JAY LAY,0
GOÑAS,0
HUAYLLAPUQUIO,0
INGENIO,0
LA ARENA,0
TAMBO DE OBRAJILLO,0
LUCLE,0
LAS PALMERITAS,0
CAPACAY,0
LLEWAS-WASHE,0
GUARIPA,0
CHACACANCHA,0
CORPORACION GANADERA PL 287,0
CHAPA,0
ARHUANQUICHIGUE,0
LA SOLEDAD,0
SANTA ROSA DE ACOCHACA,0
CERRO CONO,0
COCHAPAMPA,0
MARGARET,0
HUISCARRANGRA,0
POSO,0
GUADALUPE,0
PUNCOS,0
RIHUA,0
ACARHUAY,0
JAURIJAN,0
COLLOTAYOK,0
YANATUNAN,0
ACOL,0
JISJACHA,0
AÑIRACA,0
CAPILLALLO,0
PUCACHACA,0
YAPACOCHA,0
CHUMACHAY,0
RANRABAO,0
TARAPO,0
LUMBRA (SAN FRANCISCO DE LUMBRA),0
JANSHA,0
PARIACANCHA,0
CHAKICOCHA,0
ZAZACOCHA,0
JAJA MAICHI,0
POMORA,0
MUYUPATA,0
HUANCA HUANCA,0
CERRO GALLINAZO,0
HUANCA MAJADA,0
CHUNCAL,0
CAÑAHUASI LUMBRA,0
HUARHUAYONJA,0
JIPAPUQUIO,0
HUAMANCOCHA,0
SAN MIGUEL (SAN MIGUEL ARCANGEL),0
CACROS,0
CURHUAY,0
PACAY,0
JUSHPA,0
MACHAN,0
PATAHUAY,0
SAWUAC,0
TIJERAYCO,0
PATAHUAI,0
BAÑOS 4,0
SHALY,0
CANCASPATA,0
CALLAPA,0
CHUCHURA BAÑOS,0
CHIUYUC,0
SANGO,0
SAN JUAN DE CHAUCA,0
CALLAS,0
PULLUM,0
CHIWITAMA,0
OCUPAMPA,0
COCHATAMA,0
CUSHPAPURINA,0
TUNASGIRCA,0
PULLAO,0
QUILCAPUNA,0
HUAMANTAMA,0
QUISAN,0
AÑAMPAY,0
AYSHACANCHA GRANDE,0
AYSHACANCHA CHICO,0
SHULCAPOGO,0
CHILCAO,0
PACHAMARAY,0
JANCAMACHAY,0
CHIHUINTANA,0
CHUPASCANCHA,0
JATUMITO,0
ANCASCOCHA,0
TICLACAYAN,0
CHAQUI,0
HUAYRENCA,0
HURALLAYOC,0
KIUYO ALEGRE,0
QUIMAN,0
PACHIPAMPA,0
PILLUCACA,0
PLAYA CHAMBALA,0
HISCAYCOCHA,0
PLAYA LA ESCONDIDA,0
PLAYA A.C.J.,0
ALLICATE,0
PLAYA LA ENCONTRADA,0
PLAYA LEONCITOS,0
PALLCA CRUZ (PALLCA),0
SUQUIAC,0
TINYACANCHA,0
ACAUCO,0
CANTO MAYO,0
CONTRY CLUB DE VILLA,0
AGINIAPAMPA,0
RUNTUNE,0
AJUSCA,0
YURACPUNCO,0
YANACHAJA,0
MANZANALES,0
SAN GERONIMO,0
HUANOCHICCHE,0
MANINA,0
PLAYA LA RIVIERA FRANCESA,0
JATUN ACCO,0
RINCONADA,0
YANGASPALMA,0
HUANCAPUQUIO,0
PUEBLO OBRERO DE MACHURANGA,0
ARPA,0
APALAC,0
PUCAHUASI,0
HUANCALLPI (HUANCALLPI),0
DELFINES,0
ACACHI,0
HUATALJ,0
LA ESTRELLA,0
EL PALMO,0
QUELCA,0
BUJAMA - MORAVIA,0
BARCELONA ALTA - TAYOOK,0
PEYAYLLO,0
KAWAI - BUJAMA,0
HUAMAN RIPAYOC,0
CAPILLA,0
YANANPE,0
ÑAVES,0
NARANJO,0
SAN JUAN DE BARCELONA,0
HUASMANQUILLAS,0
KAWAI,0
BARCELONA ALTA,0
LAS TOTORITAS (BALNEARIO),0
YARACMAYO,0
PAMPACORRAL,0
YAPAN ATIC - PAMPA VINCHEZ,0
CHACRA CHACRA,0
HERHUACA,0
SAN LORENZO DE PUTINZA,0
SAN MARCOS DE LA AGUADA,0
PENTEROCHA,0
ESCALA ALTA,0
NANGRUY,0
LULIN,0
MACHIQUE,0
HUANDUTA,0
ACOLLA,0
PUENTE SAN ANTONIO,0
HUASTA HUAS,0
EL HUARANGAL,0
PATAGRANDE,0
SHUMPA,0
CANCHAGALLA,0
CHUCA,0
LLAMIONSO CHICO,0
HUICAS,0
USTUNA,0
SANTIAGO DE CHOCAS,0
CASUY,0
CONDOR,0
COSTA DEL CAMPO,0
SEGSE,0
CASHE,0
HUAYRUY,0
INMACULADA CONCEPCION,0
EL BARRANCO,0
CANQUILLE,0
CERRO LA VIRGEN,0
CHAMANA,0
SHEÑUCA CORRAL,0
MACANA,0
SHEÑUCA CHACRA,0
SAN JULIAN,0
SAÑIN,0
AYRAY,0
ANTAMALAM,0
SANTA ROSA HUARANGAL,0
SHUNCAJA,0
SAPSE,0
AYCUÑA,0
PIEDRA BLANCO,0
CABRA CORRAL,0
CAUPAMPA,0
HUARINGAY,0
PACHES,0
CARPA,0
GRANJA LEON DORMIDO,0
NUEVO SANTA CRUZ DE FLORES,0
CHUMCUPIA,0
VISCACHA,0
CUNSHO,0
PUMA HUASI,0
SANTA ROSA DE CATA,0
PARCELEROS AGRICOLAS DE N,0
TURCA,0
PAMPA LARGO,0
LA PERLA,0
TAMBILLO,0
CHAYARAPATA,0
SHIBATICO,0
MAPAQUILE,0
QUIURIN,0
NUEVO SAN ANDRES,0
CALPA,0
QUINANGA,0
CUCHIPAMPA,0
HUANCHICA,0
CHAJLUYO,0
LUCLE,0
OASIS DE SAN ANDRES,0
PUENTE AUCO,0
AUCAMPI,0
SUNICHACRA,0
QUINCHAYA,0
HUADIQUE,0
JAGULA,0
SHANCA (SHANCA PATA),0
OTRA BANDA,0
SAN JUAN DE MALLEURAN,0
JALICANCHA,0
TAMBOHUANCA,0
ALTO PUCUNA,0
QUISPHE,0
SAN JUAN DE VISCAS,0
PAMPA CULIBRIA,0
HUACTA,0
PUMAJAY,0
TOMA DE VISCAS,0
PUMALLA,0
MASHAPULO,0
AVICOLA SAN CIRILO DE LOMA NEGRA - 02,0
SOTOJ,0
ACOYA,0
AGUA SUCO,0
PUCUNTURA,0
CUCHURA,0
PIE DE LA CUESTA,0
CULL CON,0
CHALHUACA,0
CALAHUATA,0
PIRUTE,0
SHARAJ,0
CHUMPISHE,0
PAMPA MAMAY,0
NUEVO CUCULI,0
QUEMAO,0
OCOTUPE,0
HUANCRAJARO,0
TIKLLA,0
HUASSACORRAL,0
ISHQUILPATA,0
WASHCAYLA,0
VILLA JARDIN CUCUYA,0
HUANQUENI,0
PANCO,0
PALLALLA,0
JARUNGA,0
PIEDRA CACERES,0
WAJLA,0
MISHURAN,0
HUAÑECCHACRA,0
PACARUNA,0
LLANCOS,0
ULULUMA,0
WAJLAYO,0
TINGO,0
SANTA CRUZ DE PULACAMA,0
MITULY,0
MACAYA,0
LOMAS PUCARA,0
YAUYINAZO,0
QUECA,0
LORITO,0
FUNDO SANTA GENOVEVA,0
MUCHICA,0
CERRO BLANCO,0
FUNDO LA QUERENCIA,0
ANTAQUE,0
JONUJAU,0
CASIHUA,0
SANTA ROSA DE CAPUTISH,0
CANCHILLPO,0
CHALCA,0
CASCAJO COLORADO,0
PAMPA MALANCHE AVICOLA PUMA,0
COLINDA,0
ESCALERA,0
CHACACANCHA,0
HUARANGAL,0
MUÑIHUASI,0
MALPASO,0
TARA,0
LA CUESTA,0
PIEDRA REDONDA,0
NEGRITA,0
TANTAYOC,0
MANCAPUCRO,0
CACHIS,0
SANTA CRUZ DE COMALIPA (CASA ROSADA),0
COQUIN,0
PANAHUARCA,0
KICHIHUILCA,0
SANTA CRUZ DE PIEDRA GRANDE,0
HUANQUINHUA,0
HUALLAYA,0
MILLPO,0
SHUNDORUME,0
BUENA VISTA ALTA,0
AGUASHUCO,0
MONTE VERDE,0
CORRAL DE RODEO,0
HUANCALACILA,0
COSCOTO,0
RINCONADA DEL PURUHUAY,0
SAN JUAN DE LLEPATA,0
AUQUIRIS,0
SALAGUTO,0
PINCULLUYO,0
COMPAYLE,0
LIA,0
SAN JOSE DE CANCHARAN,0
SANINCACHI,0
SHAQUILLA,0
ESCALA,0
MALLAMA,0
MASHINSHE,0
SAN PEDRO DE HUAYANCHE,0
WASEMANTA,0
PACLLUCANCHI,0
WILLANGOTA,0
PARI PARI,0
COTOSCANSA,0
SHUITO PUQUIO,0
HUAYCHANA,0
ALLAGA,0
MIQUIYIHUAYQUI,0
CHURACOCHA,0
SIETE GERANIOS,0
YUCAMUNI,0
LUCOMAYQUE (ECHADERAS),0
CRUCEÑITO,0
SANTO DOMINGO DE LOS OLLEROS,0
TAMBITO,0
JOYITO,0
SHAHUANCA,0
PARACO,0
LAMA,0
CUSHIPAMPI,0
CHILCHE,0
CANCHAMARCA,0
CHAULALA,0
SHAMPO,0
TAPUCALLA,0
SUCHUC,0
PIEDRA PALCHA,0
CUCHILLO GRANDE,0
PARIAÑES,0
CHICLLAGOTO,0
CAPILLAYOC,0
CONTADERA,0
ORAPE,0
TRANQUERA,0
PAMPA RODEO,0
COMPARSA,0
RINCONADA,0
SHAJILPA,0
PEÑITA BAJA,0
JUAYA,0
CHAPARCOSA,0
ASOSICA,0
JIGA,0
CAPILLAYJO,0
PUCHAPUCHA,0
SANQUE,0
SAN MARTIN,0
SUYO,0
NIEVE NIEVE,0
CAMPAMENTO MINISTERIO DE TRANSPORTES Y COMUN,0
SANTA ROSA DE HUARIQUINCANCHE,0
SISICAYA,0
MASCHACRA,0
SAN DAMIAN,0
YANASERI,0
SAN JUAN DE PACOTA,0
CHUSPI,0
OSHUNA (OSUNA),0
PUQUIO TAMPUCAYA,0
HUANIN,0
ZONAMASA,0
SHICA CHICA,0
SANTA ROSA,0
SAN ANDRES DE TUPICOCHA,0
AQUETCH,0
MALAYPUNCO,0
VILLA EL SOL,0
LLACRATAMBO,0
MACUAYQUE,0
MAYANI,0
CHAMPUANA,0
LA CHABANA (LABANA),0
LAS PALMERAS,0
CANCASICA,0
SANTIAGO DE TUNA,0
YASABIRI,0
PAMPAGAYA,0
CULLICANCHE,0
SALAPUCRO,0
CUNCHUPUNCO,0
CACHIGOSA,0
CHAUCALLA (CHAUCALLE),0
SACALLANA,0
ORCULLA,0
HUAYQUICANCHA,0
SAN MIGUEL DE CHARACUAYQUI,0
LLACAVINE,0
SHISHICANCHI,0
TAMPUCANCHI,0
PICACHAHURE,0
CIENIGO,0
SHURURUMA,0
SHAJSHA,0
SAN MARCELO,0
PAMPACANCHE,0
PAÑAPAÑA,0
PEÑA GRANDE,0
SAN PEDRO DE LLANCHA,0
PURUCHUCO,0
HUANGRE,0
PAMPA ANDENES,0
CARIÑITO,0
LA CASCADA,0
CAHUATACHE,0
LA MERCED DE CHAUTE (CHAUTE),0
GUITARRA,0
